
ID	DOCULECT	CONCEPT	VALUE	CONCEPTICON_ID	CONCEPTICON_GLOSS	GLOTTOLOG	SOURCE
198445	Latin-std	new	novus	1231	NEW	lati1261	logos
232533	Galician-std	new	novo	1231	NEW	gali1258	logos
198693	Latin-std	niece	neptis	1642	NIECE	lati1261	logos
48459	Venetian-std	nipple, teat	mamella	796	NIPPLE	vene1258	logos
163760	Romagnol-std	nipple, teat	cavdell	796	NIPPLE	roma1328	logos
198828	Latin-std	nipple, teat	papilla	796	NIPPLE	lati1261	logos
232831	Galician-std	nipple, teat	mamila	796	NIPPLE	gali1258	logos
163727	Romagnol-std	nit (louse egg)	gendan	267	NIT	roma1328	logos
198782	Latin-std	nit (louse egg)	lens	267	NIT	lati1261	logos
232797	Galician-std	nit (louse egg)	léndea	267	NIT	gali1258	logos
48338	Venetian-std	noble, nobleman	noble	482	NOBLE	vene1258	logos
84368	Hindi-std	noble, nobleman	कुलीन	482	NOBLE	hind1269	logos
198653	Latin-std	noble, nobleman	ingenuus	482	NOBLE	lati1261	logos
232708	Galician-std	noble, nobleman	nobre	482	NOBLE	gali1258	logos
48188	Venetian-std	noon, midday	migdia	12	MIDDAY	vene1258	logos
84223	Hindi-std	noon, midday	दोपहर	12	MIDDAY	hind1269	logos
163494	Romagnol-std	noon, midday	mezdè	12	MIDDAY	roma1328	logos
198473	Latin-std	noon, midday	meridies	12	MIDDAY	lati1261	logos
232554	Galician-std	noon, midday	mediodía	12	MIDDAY	gali1258	logos
48116	Venetian-std	north	nort	1598	NORTH	vene1258	logos
84145	Hindi-std	north	उत्तर	1598	NORTH	hind1269	logos
163422	Romagnol-std	north	nòrd	1598	NORTH	roma1328	logos
198385	Latin-std	north	septentriones	1598	NORTH	lati1261	logos
232481	Galician-std	north	norte	1598	NORTH	gali1258	logos
84489	Hindi-std	nostril	नथुना	1178	NOSTRIL	hind1269	logos
198805	Latin-std	nostril	naris	1178	NOSTRIL	lati1261	logos
48172	Venetian-std	now	ara	1376	NOW	vene1258	logos
84207	Hindi-std	now	अब	1376	NOW	hind1269	logos
84208	Hindi-std	now	अभी	1376	NOW	hind1269	logos
163478	Romagnol-std	now	adès	1376	NOW	roma1328	logos
198451	Latin-std	now	nunc	1376	NOW	lati1261	logos
232538	Galician-std	now	agora	1376	NOW	gali1258	logos
48530	Venetian-std	nut	femella	191	NUT	vene1258	logos
198914	Latin-std	nut	nux	191	NUT	lati1261	logos
232898	Galician-std	nut	porca	191	NUT	gali1258	logos
84436	Hindi-std	oath	सौगंध	1712	OATH	hind1269	logos
198742	Latin-std	oath	juramentum	1712	OATH	lati1261	logos
198971	Latin-std	oats	AvenasativaL	60	OAT	lati1261	logos
48341	Venetian-std	obey	obedir	1635	OBEY	vene1258	logos
84373	Hindi-std	obey	हुक्मबजाना	1635	OBEY	hind1269	logos
163652	Romagnol-std	obey	ubidì	1635	OBEY	roma1328	logos
198658	Latin-std	obey	oboedire	1635	OBEY	lati1261	logos
232710	Galician-std	obey	obedecer	1635	OBEY	gali1258	logos
48293	Venetian-std	obscure	llobrec	1764	OBSCURE	vene1258	logos
198592	Latin-std	obscure	ater	1764	OBSCURE	lati1261	logos
232661	Galician-std	obscure	escuro	1764	OBSCURE	gali1258	logos
84217	Hindi-std	often	प्रायः	1852	OFTEN	hind1269	logos
163487	Romagnol-std	often	adfriquént	1852	OFTEN	roma1328	logos
198466	Latin-std	often	saepe	1852	OFTEN	lati1261	logos
232549	Galician-std	often	amiúdo	1852	OFTEN	gali1258	logos
48560	Venetian-std	ointment	ungüent	1926	OINTMENT	vene1258	logos
84608	Hindi-std	ointment	मरहम	1926	OINTMENT	hind1269	logos
84204	Hindi-std	old	पुराना	1229	OLD	hind1269	logos
84205	Hindi-std	old	बुज़ुर्ग	1229	OLD	hind1269	logos
163476	Romagnol-std	old	véc	1229	OLD	roma1328	logos
198447	Latin-std	old	vetus	1229	OLD	lati1261	logos
198448	Latin-std	old	vetus	1229	OLD	lati1261	logos
232535	Galician-std	old	vello	1229	OLD	gali1258	logos
48531	Venetian-std	olive	oliva	1154	OLIVE	vene1258	logos
163835	Romagnol-std	olive	ulèva	1154	OLIVE	roma1328	logos
198915	Latin-std	olive	olea	1154	OLIVE	lati1261	logos
232899	Galician-std	olive	oliva	1154	OLIVE	gali1258	logos
48106	Venetian-std	open	obrir	1156	OPEN	vene1258	logos
84132	Hindi-std	open	खोलना	1156	OPEN	hind1269	logos
163412	Romagnol-std	open	avrì	1156	OPEN	roma1328	logos
198373	Latin-std	open	aperire	1156	OPEN	lati1261	logos
232468	Galician-std	open	abrir	1156	OPEN	gali1258	logos
48308	Venetian-std	or	o	1014	OR	vene1258	logos
84339	Hindi-std	or	अथवा	1014	OR	hind1269	logos
163618	Romagnol-std	or	invèz	1014	OR	roma1328	logos
198614	Latin-std	or	aut	1014	OR	lati1261	logos
232675	Galician-std	or	ou	1014	OR	gali1258	logos
163722	Romagnol-std	owl	gòff	735	OWL	roma1328	logos
198771	Latin-std	owl	strix	735	OWL	lati1261	logos
232791	Galician-std	owl	bufo	735	OWL	gali1258	logos
48414	Venetian-std	ox	bou	1169	OX	vene1258	logos
84451	Hindi-std	ox	बैल	1169	OX	hind1269	logos
163713	Romagnol-std	ox	bò	1169	OX	roma1328	logos
198756	Latin-std	ox	bos	1169	OX	lati1261	logos
232780	Galician-std	ox	boi	1169	OX	gali1258	logos
48247	Venetian-std	pain	Dolors	1783	PAIN	vene1258	logos
84278	Hindi-std	pain	दर्द	1783	PAIN	hind1269	logos
163554	Romagnol-std	pain	patimént	1783	PAIN	roma1328	logos
198536	Latin-std	pain	dolor	1783	PAIN	lati1261	logos
232612	Galician-std	pain	dor	1783	PAIN	gali1258	logos
48624	Venetian-std	paint (noun)	pintar	647	PAINT (PIGMENTS)	vene1258	logos
84666	Hindi-std	paint (noun)	ANGELA??	647	PAINT (PIGMENTS)	hind1269	logos
163926	Romagnol-std	paint (noun)	pintùra	647	PAINT (PIGMENTS)	roma1328	logos
199018	Latin-std	paint (noun)	pictura	647	PAINT (PIGMENTS)	lati1261	logos
84196	Hindi-std	pair	जोड़ा	1888	PAIR	hind1269	logos
163471	Romagnol-std	pair	pèir	1888	PAIR	roma1328	logos
198439	Latin-std	pair	par	1888	PAIR	lati1261	logos
232529	Galician-std	pair	par	1888	PAIR	gali1258	logos
84498	Hindi-std	palm of hand	हथेली	1183	PALM OF HAND	hind1269	logos
163752	Romagnol-std	palm of hand	pèlum	1183	PALM OF HAND	roma1328	logos
198818	Latin-std	palm of hand	palma	1183	PALM OF HAND	lati1261	logos
232821	Galician-std	palm of hand	palma	1183	PALM OF HAND	gali1258	logos
84395	Hindi-std	parents	मांयापिता	505	PARENTS	hind1269	logos
163668	Romagnol-std	parents	genitòr	505	PARENTS	roma1328	logos
198687	Latin-std	parents	parens	505	PARENTS	lati1261	logos
84186	Hindi-std	part, piece	अंश	779	PART	hind1269	logos
163459	Romagnol-std	part, piece	pèrt	779	PART	roma1328	logos
198428	Latin-std	part, piece	pars	779	PART	lati1261	logos
48081	Venetian-std	pay (vb)	pagar	718	PAY	vene1258	logos
84112	Hindi-std	pay (vb)	भुगताना	718	PAY	hind1269	logos
163387	Romagnol-std	pay (vb)	paghè	718	PAY	roma1328	logos
198347	Latin-std	pay (vb)	solvere	718	PAY	lati1261	logos
232444	Galician-std	pay (vb)	pagar	718	PAY	gali1258	logos
48521	Venetian-std	peel	pelat	275	PEEL	vene1258	logos
163825	Romagnol-std	peel	sbuzzé	275	PEEL	roma1328	logos
198905	Latin-std	peel	aliquidcorticenudare	275	PEEL	lati1261	logos
232891	Galician-std	peel	pelar	275	PEEL	gali1258	logos
84440	Hindi-std	penalty, punishment	सज़ा	390	PUNISHMENT	hind1269	logos
163705	Romagnol-std	penalty, punishment	castégh	390	PUNISHMENT	roma1328	logos
232771	Galician-std	penalty, punishment	castigo	390	PUNISHMENT	gali1258	logos
48467	Venetian-std	penis	pene	1222	PENIS	vene1258	logos
84516	Hindi-std	penis	लिंग	1222	PENIS	hind1269	logos
163768	Romagnol-std	penis	mènga	1222	PENIS	roma1328	logos
198837	Latin-std	penis	penis	1222	PENIS	lati1261	logos
232839	Galician-std	penis	pene	1222	PENIS	gali1258	logos
48335	Venetian-std	people (populace)	poble	789	PEOPLE	vene1258	logos
48336	Venetian-std	people (populace)	gent	789	PEOPLE	vene1258	logos
48337	Venetian-std	people (populace)	gent	789	PEOPLE	vene1258	logos
84367	Hindi-std	people (populace)	लोग	789	PEOPLE	hind1269	logos
163645	Romagnol-std	people (populace)	pantalòn	789	PEOPLE	roma1328	logos
163646	Romagnol-std	people (populace)	zèint	789	PEOPLE	roma1328	logos
198649	Latin-std	people (populace)	homines	789	PEOPLE	lati1261	logos
198650	Latin-std	people (populace)	homines	789	PEOPLE	lati1261	logos
198651	Latin-std	people (populace)	populus	789	PEOPLE	lati1261	logos
232706	Galician-std	people (populace)	xente	789	PEOPLE	gali1258	logos
84387	Hindi-std	person, human being	व्यक्ति	683	PERSON	hind1269	logos
163661	Romagnol-std	person, human being	pirsòuna	683	PERSON	roma1328	logos
198677	Latin-std	person, human being	homo	683	PERSON	lati1261	logos
232722	Galician-std	person, human being	persoa	683	PERSON	gali1258	logos
163772	Romagnol-std	perspire	sudè	126	SWEAT (PERSPIRE)	roma1328	logos
198841	Latin-std	perspire	sudare	126	SWEAT (PERSPIRE)	lati1261	logos
48099	Venetian-std	pick up	recollir	371	PICK UP	vene1258	logos
48100	Venetian-std	pick up	replegar	371	PICK UP	vene1258	logos
198368	Latin-std	pick up	carpere	371	PICK UP	lati1261	logos
48566	Venetian-std	pillow	coixi	1044	PILLOW	vene1258	logos
84618	Hindi-std	pillow	तकिया	1044	PILLOW	hind1269	logos
163874	Romagnol-std	pillow	cusséin	1044	PILLOW	roma1328	logos
198949	Latin-std	pillow	pulvinus	1044	PILLOW	lati1261	logos
48218	Venetian-std	pinch	pessigar	378	PINCH	vene1258	logos
84251	Hindi-std	pinch	नोचना	378	PINCH	hind1269	logos
163528	Romagnol-std	pinch	pizghèr	378	PINCH	roma1328	logos
198508	Latin-std	pinch	stringere	378	PINCH	lati1261	logos
48590	Venetian-std	pipe	pipa	1124	PIPE	vene1258	logos
163897	Romagnol-std	pipe	pèppa	1124	PIPE	roma1328	logos
198978	Latin-std	pipe	fumisugium	1124	PIPE	lati1261	logos
48093	Venetian-std	place	lloc	723	PLACE (POSITION)	vene1258	logos
84127	Hindi-std	place	स्थान	723	PLACE (POSITION)	hind1269	logos
163402	Romagnol-std	place	pòst	723	PLACE (POSITION)	roma1328	logos
198360	Latin-std	place	locus	723	PLACE (POSITION)	lati1261	logos
232459	Galician-std	place	lugar	723	PLACE (POSITION)	gali1258	logos
48005	Venetian-std	plain, field	planura	652	PLAIN	vene1258	logos
84039	Hindi-std	plain, field	मैदान	652	PLAIN	hind1269	logos
163304	Romagnol-std	plain, field	pièna	652	PLAIN	roma1328	logos
198242	Latin-std	plain, field	planum	652	PLAIN	lati1261	logos
232361	Galician-std	plain, field	chaira	652	PLAIN	gali1258	logos
48584	Venetian-std	plant (noun)	planta	653	PLANT (VEGETATION)	vene1258	logos
84632	Hindi-std	plant (noun)	पौधा	653	PLANT (VEGETATION)	hind1269	logos
163891	Romagnol-std	plant (noun)	piénta	653	PLANT (VEGETATION)	roma1328	logos
198972	Latin-std	plant (noun)	planta	653	PLANT (VEGETATION)	lati1261	logos
232942	Galician-std	plant (noun)	planta	653	PLANT (VEGETATION)	gali1258	logos
48241	Venetian-std	play	interpretar	1413	PLAY	vene1258	logos
48242	Venetian-std	play	jugat	1413	PLAY	vene1258	logos
48243	Venetian-std	play	tocar	1413	PLAY	vene1258	logos
84275	Hindi-std	play	खेलना	1413	PLAY	hind1269	logos
163549	Romagnol-std	play	zughè	1413	PLAY	roma1328	logos
163550	Romagnol-std	play	sunè	1413	PLAY	roma1328	logos
163551	Romagnol-std	play	rezitè	1413	PLAY	roma1328	logos
198530	Latin-std	play	sonare	1413	PLAY	lati1261	logos
198531	Latin-std	play	ludere	1413	PLAY	lati1261	logos
198532	Latin-std	play	agere	1413	PLAY	lati1261	logos
232607	Galician-std	play	recitar	1413	PLAY	gali1258	logos
232608	Galician-std	play	xogar	1413	PLAY	gali1258	logos
48575	Venetian-std	plow	llaurar	1921	PLOUGH	vene1258	logos
84625	Hindi-std	plow	जुतना	1921	PLOUGH	hind1269	logos
163884	Romagnol-std	plow	arè	1921	PLOUGH	roma1328	logos
198960	Latin-std	plow	arare	1921	PLOUGH	lati1261	logos
232933	Galician-std	plow	arar	1921	PLOUGH	gali1258	logos
48558	Venetian-std	pocket	buchaca	1851	POCKET	vene1258	logos
84601	Hindi-std	pocket	जेब	1851	POCKET	hind1269	logos
163863	Romagnol-std	pocket	sbassi	1851	POCKET	roma1328	logos
198940	Latin-std	pocket	sinus	1851	POCKET	lati1261	logos
84137	Hindi-std	pointed	नोकदार	372	POINTED	hind1269	logos
84138	Hindi-std	pointed	नुकीला	372	POINTED	hind1269	logos
198380	Latin-std	pointed	acutus	372	POINTED	lati1261	logos
232473	Galician-std	pointed	afiado	372	POINTED	gali1258	logos
232474	Galician-std	pointed	afiado	372	POINTED	gali1258	logos
232475	Galician-std	pointed	afiado	372	POINTED	gali1258	logos
48495	Venetian-std	poison	veri	655	POISON	vene1258	logos
84548	Hindi-std	poison	हलाहल	655	POISON	hind1269	logos
163800	Romagnol-std	poison	vlèn	655	POISON	roma1328	logos
198876	Latin-std	poison	venenum	655	POISON	lati1261	logos
232868	Galician-std	poison	veleno	655	POISON	gali1258	logos
48075	Venetian-std	poor	pòbre	1674	POOR	vene1258	logos
84100	Hindi-std	poor	ग़रीब	1674	POOR	hind1269	logos
163379	Romagnol-std	poor	purèt	1674	POOR	roma1328	logos
198339	Latin-std	poor	miser	1674	POOR	lati1261	logos
232438	Galician-std	poor	pobre	1674	POOR	gali1258	logos
198778	Latin-std	porpoise, dolphin	phocoena	1479	DOLPHIN	lati1261	logos
232793	Galician-std	porpoise, dolphin	porcodemar	1479	DOLPHIN	gali1258	logos
48608	Venetian-std	pour	buidar	1487	POUR	vene1258	logos
163913	Romagnol-std	pour	virsè	1487	POUR	roma1328	logos
232964	Galician-std	pour	verter	1487	POUR	gali1258	logos
84526	Hindi-std	pregnant	गर्भवती	1123	PREGNANT	hind1269	logos
163780	Romagnol-std	pregnant	grossa	1123	PREGNANT	roma1328	logos
198855	Latin-std	pregnant	praegnans	1123	PREGNANT	lati1261	logos
232854	Galician-std	pregnant	encinta	1123	PREGNANT	gali1258	logos
48607	Venetian-std	press	polsar	1913	PRESS	vene1258	logos
84653	Hindi-std	press	दाबना	1913	PRESS	hind1269	logos
163912	Romagnol-std	press	premar	1913	PRESS	roma1328	logos
199000	Latin-std	press	premere	1913	PRESS	lati1261	logos
84124	Hindi-std	price	क़ीमत	657	PRICE	hind1269	logos
198356	Latin-std	price	pretium	657	PRICE	lati1261	logos
232456	Galician-std	price	prezo	657	PRICE	gali1258	logos
48409	Venetian-std	prison, jail	presó	1281	PRISON	vene1258	logos
84442	Hindi-std	prison, jail	बंदीगृह	1281	PRISON	hind1269	logos
163706	Romagnol-std	prison, jail	galìra	1281	PRISON	roma1328	logos
198749	Latin-std	prison, jail	carcer	1281	PRISON	lati1261	logos
232773	Galician-std	prison, jail	cárcere	1281	PRISON	gali1258	logos
48327	Venetian-std	promise	prometre	1675	PROMISE	vene1258	logos
163638	Romagnol-std	promise	prumèttar	1675	PROMISE	roma1328	logos
198641	Latin-std	promise	promittere	1675	PROMISE	lati1261	logos
48352	Venetian-std	prostitute	prostituta	1610	PROSTITUTE	vene1258	logos
84386	Hindi-std	prostitute	वेश्या	1610	PROSTITUTE	hind1269	logos
198676	Latin-std	prostitute	meretrix	1610	PROSTITUTE	lati1261	logos
48255	Venetian-std	proud	orgullos	174	PROUD	vene1258	logos
84286	Hindi-std	proud	गर्वीला	174	PROUD	hind1269	logos
198544	Latin-std	proud	gloriosus	174	PROUD	lati1261	logos
232621	Galician-std	proud	orgulloso	174	PROUD	gali1258	logos
48604	Venetian-std	pull	tirar	1455	PULL	vene1258	logos
84649	Hindi-std	pull	खींचना	1455	PULL	hind1269	logos
163909	Romagnol-std	pull	tirè	1455	PULL	roma1328	logos
198998	Latin-std	pull	allicere	1455	PULL	lati1261	logos
232961	Galician-std	pull	puxar	1455	PULL	gali1258	logos
48289	Venetian-std	pupil	nineta	753	PUPIL (STUDENT)	vene1258	logos
84317	Hindi-std	pupil	शिक्षार्थी	753	PUPIL (STUDENT)	hind1269	logos
163596	Romagnol-std	pupil	bamben	753	PUPIL (STUDENT)	roma1328	logos
198586	Latin-std	pupil	pupilla	753	PUPIL (STUDENT)	lati1261	logos
48491	Venetian-std	pus	pus	1808	PUS	vene1258	logos
84545	Hindi-std	pus	मवाद	1808	PUS	hind1269	logos
198872	Latin-std	pus	tabum	1808	PUS	lati1261	logos
84080	Hindi-std	push, shove	धकेलना	1452	PUSH	hind1269	logos
163362	Romagnol-std	push, shove	spènzar	1452	PUSH	roma1328	logos
198314	Latin-std	push, shove	pellere	1452	PUSH	lati1261	logos
232423	Galician-std	push, shove	empuxar	1452	PUSH	gali1258	logos
48094	Venetian-std	put	posar	998	PUT	vene1258	logos
163403	Romagnol-std	put	posè	998	PUT	roma1328	logos
198361	Latin-std	put	ponere	998	PUT	lati1261	logos
198362	Latin-std	put	ponere	998	PUT	lati1261	logos
232460	Galician-std	put	pór	998	PUT	gali1258	logos
48542	Venetian-std	put on (clothes)	calçar	158	PUT ON	vene1258	logos
163842	Romagnol-std	put on (clothes)	calzér	158	PUT ON	roma1328	logos
198920	Latin-std	put on (clothes)	calceare	158	PUT ON	lati1261	logos
48209	Venetian-std	quiet, silence	tranquil	1314	QUIET	vene1258	logos
84244	Hindi-std	quiet, silence	निश्चल	1314	QUIET	hind1269	logos
163518	Romagnol-std	quiet, silence	tranquell	1314	QUIET	roma1328	logos
198496	Latin-std	quiet, silence	securus	1314	QUIET	lati1261	logos
232390	Galician-std	raise, lift	elevar	501	LIFT	gali1258	logos
84454	Hindi-std	ram	भेड़ा	1344	RAM	hind1269	logos
198759	Latin-std	ram	aries	1344	RAM	lati1261	logos
232783	Galician-std	ram	carneiroenteiro	1344	RAM	gali1258	logos
84445	Hindi-std	rape	उल्लंघन	953	RAPE	hind1269	logos
163708	Romagnol-std	rape	trasgrisiòun	953	RAPE	roma1328	logos
198752	Latin-std	rape	stuprum	953	RAPE	lati1261	logos
232776	Galician-std	rape	estupro	953	RAPE	gali1258	logos
48509	Venetian-std	raw	crua	1959	RAW	vene1258	logos
84563	Hindi-std	raw	कच्चा	1959	RAW	hind1269	logos
163812	Romagnol-std	raw	grezz	1959	RAW	roma1328	logos
163813	Romagnol-std	raw	crùd	1959	RAW	roma1328	logos
198892	Latin-std	raw	crudus	1959	RAW	lati1261	logos
198893	Latin-std	raw	rudis	1959	RAW	lati1261	logos
84607	Hindi-std	razor	उस्तरा	151	RAZOR	hind1269	logos
48053	Venetian-std	reach, arrive	aplegat	1387	ARRIVE	vene1258	logos
163356	Romagnol-std	reach, arrive	arvè	1387	ARRIVE	roma1328	logos
198304	Latin-std	reach, arrive	pervenire	1387	ARRIVE	lati1261	logos
232413	Galician-std	reach, arrive	chegar	1387	ARRIVE	gali1258	logos
232414	Galician-std	reach, arrive	chegar	1387	ARRIVE	gali1258	logos
84215	Hindi-std	ready	तैयार	790	READY	hind1269	logos
163485	Romagnol-std	ready	prést	790	READY	roma1328	logos
198464	Latin-std	ready	promptus	790	READY	lati1261	logos
232547	Galician-std	ready	listo	790	READY	gali1258	logos
48249	Venetian-std	regret, be sorry	desagradar	1875	REGRET	vene1258	logos
163557	Romagnol-std	regret, be sorry	dspiasé	1875	REGRET	roma1328	logos
232616	Galician-std	regret, be sorry	enfastiar	1875	REGRET	gali1258	logos
48372	Venetian-std	relatives, kinsmen	parent	1644	RELATIVES	vene1258	logos
84408	Hindi-std	relatives, kinsmen	संबंधी	1644	RELATIVES	hind1269	logos
232739	Galician-std	relatives, kinsmen	parente	1644	RELATIVES	gali1258	logos
48097	Venetian-std	remain, stay	quedar	987	REMAIN	vene1258	logos
84130	Hindi-std	remain, stay	ठहरना	987	REMAIN	hind1269	logos
163406	Romagnol-std	remain, stay	armanè	987	REMAIN	roma1328	logos
198366	Latin-std	remain, stay	manere	987	REMAIN	lati1261	logos
232462	Galician-std	remain, stay	permanecer	987	REMAIN	gali1258	logos
48290	Venetian-std	remember	recordar	707	REMEMBER	vene1258	logos
48291	Venetian-std	remember	recordar	707	REMEMBER	vene1258	logos
163597	Romagnol-std	remember	arcòrdars	707	REMEMBER	roma1328	logos
198587	Latin-std	remember	meminisse	707	REMEMBER	lati1261	logos
198588	Latin-std	remember	memorare	707	REMEMBER	lati1261	logos
48498	Venetian-std	rest	descansar	168	REST	vene1258	logos
163802	Romagnol-std	rest	arpusè	168	REST	roma1328	logos
198879	Latin-std	rest	requiescere	168	REST	lati1261	logos
232870	Galician-std	rest	descansar	168	REST	gali1258	logos
48437	Venetian-std	rib	costella	801	RIB	vene1258	logos
163736	Romagnol-std	rib	costla	801	RIB	roma1328	logos
198796	Latin-std	rib	costa	801	RIB	lati1261	logos
232807	Galician-std	rib	costela	801	RIB	gali1258	logos
84099	Hindi-std	rich	धनवान	712	RICH	hind1269	logos
163378	Romagnol-std	rich	rècca	712	RICH	roma1328	logos
48060	Venetian-std	ride	cavalcat	367	RIDE	vene1258	logos
163361	Romagnol-std	ride	cavalchèr	367	RIDE	roma1328	logos
198313	Latin-std	ride	equitare	367	RIDE	lati1261	logos
232422	Galician-std	ride	montar	367	RIDE	gali1258	logos
48510	Venetian-std	ripe	madur	178	RIPE	vene1258	logos
84564	Hindi-std	ripe	पकाहुआ	178	RIPE	hind1269	logos
163814	Romagnol-std	ripe	fàt	178	RIPE	roma1328	logos
198894	Latin-std	ripe	maturus	178	RIPE	lati1261	logos
232880	Galician-std	ripe	reif	178	RIPE	gali1258	logos
48028	Venetian-std	rise	sorgir	568	RISE (MOVE UPWARDS)	vene1258	logos
48029	Venetian-std	rise	alçarse	568	RISE (MOVE UPWARDS)	vene1258	logos
84059	Hindi-std	rise	उठना	568	RISE (MOVE UPWARDS)	hind1269	logos
163332	Romagnol-std	rise	alzès	568	RISE (MOVE UPWARDS)	roma1328	logos
198273	Latin-std	rise	insurgere	568	RISE (MOVE UPWARDS)	lati1261	logos
198274	Latin-std	rise	assurgere	568	RISE (MOVE UPWARDS)	lati1261	logos
232388	Galician-std	rise	alzarse	568	RISE (MOVE UPWARDS)	gali1258	logos
